Transaction ID,Date,id,Gender_x,Age_x,Product Category,Quantity,Price per Unit,Total Amount,Age_y,Gender_y,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Email_Opt_In,Promotion_Response,Target_Churn,_merge
735,10/4/2023,735,Female,64,Clothing,4,500,2000,54,Male,26.34,9565.88,4,65,396.92,2,1,3,354,FALSE,Unsubscribed,FALSE,both
736,1/27/2023,736,Male,29,Clothing,4,25,100,67,Male,52.52,3953.45,19,70,174.98,6,4,5,276,FALSE,Responded,FALSE,both
737,6/29/2023,737,Female,33,Clothing,1,50,50,42,Other,80.93,7005.43,15,77,449.91,0,2,5,340,TRUE,Unsubscribed,TRUE,both
738,4/25/2023,738,Male,41,Clothing,2,50,100,51,Other,123.95,6377.72,8,31,45.34,5,4,1,230,TRUE,Ignored,TRUE,both
739,11/29/2023,739,Male,36,Beauty,1,25,25,36,Male,173.49,9533.82,5,41,147.88,4,2,3,255,FALSE,Unsubscribed,TRUE,both
740,2/5/2023,740,Female,25,Beauty,4,50,200,51,Female,83.04,9154.57,9,18,267.84,0,1,3,54,FALSE,Unsubscribed,FALSE,both
741,11/30/2023,741,Male,48,Clothing,1,300,300,32,Male,68.24,1565.24,17,29,310.36,5,0,4,201,FALSE,Ignored,TRUE,both
742,1/21/2023,742,Female,38,Electronics,4,500,2000,67,Other,31.14,948.29,8,29,325.29,8,2,5,133,TRUE,Responded,TRUE,both
743,1/16/2023,743,Female,34,Beauty,4,500,2000,25,Other,167.83,8115.46,14,12,202.03,6,1,3,166,FALSE,Responded,TRUE,both
744,5/7/2023,744,Male,40,Electronics,1,25,25,61,Female,88.34,9058.94,12,94,317.56,2,1,3,359,TRUE,Ignored,FALSE,both
745,4/13/2023,745,Male,54,Beauty,2,50,100,64,Male,122.88,4980.44,9,66,434.45,2,2,2,90,TRUE,Responded,FALSE,both
746,1/11/2023,746,Female,33,Clothing,3,30,90,66,Other,197.04,6938.54,16,1,420.66,3,3,1,247,FALSE,Ignored,TRUE,both
747,11/15/2023,747,Male,23,Beauty,1,30,30,51,Female,20.29,790.9,1,51,133.62,6,2,4,38,TRUE,Responded,FALSE,both
748,3/20/2023,748,Male,25,Clothing,3,50,150,35,Other,46.18,2276.06,1,28,30.38,2,1,1,317,TRUE,Unsubscribed,TRUE,both
749,5/3/2023,749,Male,42,Beauty,1,30,30,47,Female,160.24,1578.82,10,57,127.43,2,0,2,231,FALSE,Unsubscribed,TRUE,both
750,3/6/2023,750,Female,35,Clothing,3,25,75,30,Other,164.92,6051.49,12,80,411.56,7,4,2,117,FALSE,Ignored,FALSE,both
751,8/31/2023,751,Female,42,Clothing,2,25,50,64,Other,158.46,2055.64,3,53,332.87,8,3,2,280,FALSE,Unsubscribed,FALSE,both
752,12/9/2023,752,Male,29,Clothing,2,50,100,50,Male,116.66,692.48,1,17,71.01,6,1,3,122,TRUE,Responded,TRUE,both
753,2/28/2023,753,Female,32,Clothing,1,30,30,52,Female,196.19,3091.85,8,91,90.5,0,0,1,334,TRUE,Responded,FALSE,both
754,10/16/2023,754,Female,43,Electronics,4,25,100,69,Female,91.31,6804.4,16,78,139.92,8,3,1,161,FALSE,Responded,TRUE,both
755,4/22/2023,755,Female,58,Clothing,3,25,75,41,Other,128.35,5820.85,6,26,428.6,0,0,5,21,FALSE,Responded,FALSE,both
756,8/27/2023,756,Female,62,Electronics,4,300,1200,43,Male,31.41,3374.18,11,24,205,8,1,3,285,TRUE,Unsubscribed,FALSE,both
757,12/25/2023,757,Female,43,Electronics,4,300,1200,64,Other,93.77,8351.44,14,61,176.43,0,0,4,114,FALSE,Responded,TRUE,both
758,5/12/2023,758,Male,64,Clothing,4,25,100,68,Other,150.05,2835.06,13,72,120.57,9,1,4,244,TRUE,Responded,FALSE,both
759,7/8/2023,759,Male,49,Electronics,2,50,100,61,Other,62.97,2679.42,4,20,340.22,9,0,5,65,FALSE,Responded,FALSE,both
760,3/27/2023,760,Male,27,Beauty,1,500,500,59,Female,189.89,5643.48,2,66,484.34,4,0,2,338,FALSE,Unsubscribed,FALSE,both
761,11/7/2023,761,Female,33,Clothing,1,500,500,64,Male,143.62,4834.33,3,63,48.88,7,3,3,81,FALSE,Responded,TRUE,both
762,11/7/2023,762,Female,24,Electronics,2,25,50,18,Other,71.76,4515.13,7,41,256.34,7,4,1,214,TRUE,Responded,TRUE,both
763,2/28/2023,763,Male,34,Clothing,2,25,50,30,Other,158.42,1642.28,18,69,452.25,7,3,5,330,TRUE,Unsubscribed,FALSE,both
764,3/25/2023,764,Female,40,Clothing,1,25,25,27,Other,34.97,5096,14,16,141.11,0,2,1,117,TRUE,Responded,FALSE,both
765,6/9/2023,765,Male,43,Clothing,4,50,200,36,Female,195.46,2664.29,10,22,176.13,3,2,1,108,TRUE,Unsubscribed,TRUE,both
766,2/25/2023,766,Male,38,Electronics,3,300,900,22,Other,28.87,3982.58,10,20,251.79,2,1,1,323,FALSE,Responded,TRUE,both
767,10/24/2023,767,Male,39,Beauty,3,25,75,25,Female,188.02,7362.35,6,29,78.66,4,0,2,130,FALSE,Ignored,FALSE,both
768,1/14/2023,768,Female,24,Beauty,3,25,75,21,Female,65.51,9374.94,15,98,403.85,5,3,4,130,FALSE,Responded,FALSE,both
769,6/9/2023,769,Female,31,Electronics,4,30,120,66,Female,156.41,7761.24,16,11,133.39,5,0,2,360,TRUE,Responded,TRUE,both
770,10/22/2023,770,Male,32,Clothing,1,50,50,30,Female,20.01,4115.78,8,25,38.82,2,4,2,215,TRUE,Responded,FALSE,both
771,12/13/2023,771,Male,24,Electronics,2,25,50,55,Female,65.76,5971.03,5,26,335.73,4,0,4,127,TRUE,Responded,FALSE,both
772,7/12/2023,772,Male,26,Electronics,1,30,30,63,Male,154.84,7490.33,4,54,277.2,8,1,4,331,TRUE,Ignored,FALSE,both
773,7/23/2023,773,Male,25,Electronics,4,500,2000,66,Female,115.82,4200.79,8,8,465.52,0,3,5,133,TRUE,Ignored,FALSE,both
774,4/12/2023,774,Female,40,Clothing,2,25,50,63,Female,40.69,3666.46,10,21,393.49,0,2,2,46,FALSE,Unsubscribed,TRUE,both
775,2/8/2023,775,Female,46,Electronics,4,25,100,36,Other,90.85,1438.91,10,88,27.65,1,4,3,312,TRUE,Unsubscribed,TRUE,both
776,10/31/2023,776,Male,35,Clothing,3,30,90,69,Male,87.6,7388.98,8,63,269.6,4,0,1,88,TRUE,Unsubscribed,TRUE,both
777,12/20/2023,777,Male,48,Electronics,3,50,150,67,Male,122.27,8401.24,12,63,435.24,9,4,3,64,TRUE,Ignored,TRUE,both
778,11/18/2023,778,Female,47,Beauty,4,25,100,25,Other,140.24,3234.19,7,79,18.98,1,4,3,113,TRUE,Ignored,FALSE,both
779,5/5/2023,779,Female,56,Electronics,2,500,1000,44,Female,171.35,7856.73,14,16,193,3,4,3,329,TRUE,Unsubscribed,TRUE,both
780,2/22/2023,780,Male,52,Electronics,2,25,50,67,Male,109.5,6141.11,3,5,418.21,8,4,4,291,TRUE,Unsubscribed,TRUE,both
781,12/23/2023,781,Male,35,Beauty,1,500,500,64,Female,90.56,7862.42,8,95,132.17,8,3,5,302,TRUE,Ignored,FALSE,both
782,6/4/2023,782,Male,59,Clothing,3,300,900,47,Other,45.92,4172.24,4,97,15.97,3,4,2,164,FALSE,Responded,TRUE,both
783,12/17/2023,783,Female,56,Clothing,1,300,300,21,Male,164.87,7501.01,13,86,176.88,5,4,4,187,FALSE,Unsubscribed,FALSE,both
784,11/4/2023,784,Female,34,Electronics,1,500,500,28,Female,148.41,4144.24,1,2,26.95,8,3,5,189,FALSE,Unsubscribed,TRUE,both
785,3/3/2023,785,Female,31,Beauty,4,50,200,38,Male,93.56,978.7,6,51,458.69,2,1,5,183,FALSE,Unsubscribed,TRUE,both
786,10/17/2023,786,Male,48,Clothing,4,25,100,60,Male,113.32,5550.73,1,24,427.86,3,2,5,24,TRUE,Responded,TRUE,both
787,1/22/2023,787,Male,41,Electronics,1,25,25,19,Female,139.73,4597.85,4,65,216.74,8,2,5,356,FALSE,Ignored,TRUE,both
788,6/27/2023,788,Female,52,Beauty,3,300,900,38,Female,49.67,2603.51,11,15,209.83,0,4,1,121,TRUE,Responded,FALSE,both
789,9/30/2023,789,Female,61,Clothing,4,500,2000,34,Male,24.9,8931.92,18,92,489.92,5,4,1,93,FALSE,Responded,TRUE,both
790,8/8/2023,790,Male,62,Clothing,1,25,25,60,Other,77.15,3890.25,17,78,249.74,8,2,4,37,TRUE,Responded,FALSE,both
791,12/5/2023,791,Female,51,Beauty,1,25,25,68,Male,127.21,487.35,9,38,223.98,0,0,2,91,TRUE,Ignored,TRUE,both
792,7/9/2023,792,Female,20,Beauty,1,50,50,46,Other,107.59,3883.14,19,53,206.23,0,0,2,149,FALSE,Ignored,FALSE,both
793,2/5/2023,793,Male,54,Beauty,1,30,30,44,Male,144.66,4302.65,16,99,165.67,0,4,4,216,FALSE,Responded,FALSE,both
794,9/17/2023,794,Female,60,Beauty,1,300,300,41,Female,167.54,8630.21,11,77,178.18,5,2,2,254,TRUE,Responded,TRUE,both
795,11/28/2023,795,Male,57,Electronics,1,300,300,66,Other,107.92,8011.91,6,3,227.75,5,0,4,323,TRUE,Ignored,TRUE,both
796,6/24/2023,796,Male,43,Beauty,4,30,120,20,Other,44.17,2079.67,14,98,462.53,9,0,2,203,FALSE,Unsubscribed,TRUE,both
797,1/7/2023,797,Male,40,Clothing,3,25,75,56,Male,173.11,8406.39,4,79,440.15,7,2,3,126,TRUE,Ignored,FALSE,both
798,8/4/2023,798,Male,61,Clothing,1,50,50,27,Male,123.5,2554.48,5,18,383.76,7,0,1,242,TRUE,Responded,FALSE,both
799,9/8/2023,799,Male,56,Electronics,2,50,100,20,Other,153.19,3485.15,4,45,394.05,8,2,4,292,TRUE,Ignored,TRUE,both
800,2/24/2023,800,Male,32,Clothing,4,300,1200,62,Female,146.84,860.5,4,72,217.72,0,3,5,52,TRUE,Responded,TRUE,both
801,8/10/2023,801,Male,21,Clothing,4,50,200,59,Other,194.28,648.03,8,28,295.58,7,4,2,275,TRUE,Ignored,TRUE,both
802,7/5/2023,802,Female,46,Beauty,1,30,30,43,Other,73.16,6840.52,11,24,449.49,2,2,4,275,TRUE,Unsubscribed,TRUE,both
803,11/22/2023,803,Male,39,Clothing,4,25,100,54,Female,146.96,9241.08,9,66,172.13,4,1,3,283,TRUE,Unsubscribed,TRUE,both
804,8/24/2023,804,Male,42,Electronics,1,30,30,44,Female,85.82,4980.87,9,72,204.73,1,2,3,256,TRUE,Ignored,FALSE,both
805,12/29/2023,805,Female,30,Beauty,3,500,1500,22,Male,91.17,8456.53,18,58,139.89,6,3,1,59,TRUE,Responded,TRUE,both
806,3/20/2023,806,Female,35,Beauty,3,300,900,59,Male,61.51,7958.14,18,76,32.02,7,1,4,290,FALSE,Unsubscribed,TRUE,both
807,8/11/2023,807,Female,50,Electronics,4,50,200,28,Male,81.92,6680.32,6,58,17.95,9,0,4,168,TRUE,Responded,FALSE,both
808,4/1/2023,808,Male,33,Beauty,4,500,2000,30,Female,190.69,9784.47,17,11,143.49,2,1,2,340,TRUE,Unsubscribed,TRUE,both
809,9/25/2023,809,Female,62,Beauty,2,50,100,58,Other,72.66,8041.66,4,9,471.18,6,1,5,340,TRUE,Ignored,FALSE,both
810,11/30/2023,810,Male,59,Electronics,4,25,100,51,Female,64.28,2820.96,19,15,168.88,3,0,3,5,TRUE,Ignored,TRUE,both
811,5/19/2023,811,Male,61,Beauty,2,25,50,55,Male,124.96,7911.24,4,94,445.4,3,1,5,204,FALSE,Unsubscribed,TRUE,both
812,11/12/2023,812,Male,19,Electronics,3,25,75,57,Other,66.45,6957.35,17,96,67.88,9,0,3,102,FALSE,Ignored,FALSE,both
813,10/3/2023,813,Male,52,Electronics,3,50,150,50,Male,105.21,4055.25,1,27,340.59,6,1,2,86,TRUE,Ignored,FALSE,both
814,9/5/2023,814,Female,59,Clothing,1,500,500,51,Other,170.15,860.29,16,52,171,9,0,1,6,FALSE,Ignored,FALSE,both
815,8/27/2023,815,Female,51,Clothing,3,25,75,44,Female,61.47,2222.16,3,42,447.32,9,2,4,143,FALSE,Unsubscribed,TRUE,both
816,8/12/2023,816,Male,47,Beauty,2,500,1000,53,Male,96.8,7992.66,12,81,351.89,1,3,3,79,TRUE,Responded,TRUE,both
817,10/31/2023,817,Male,30,Beauty,4,50,200,43,Female,129.89,2560,19,42,177.64,5,3,3,75,TRUE,Responded,FALSE,both
818,5/18/2023,818,Male,30,Electronics,1,500,500,68,Female,118.21,9978.79,1,46,248.89,4,1,4,146,FALSE,Ignored,FALSE,both
819,6/15/2023,819,Female,35,Beauty,2,50,100,42,Female,195.45,6970.48,14,96,124.97,3,3,1,110,TRUE,Responded,TRUE,both
820,5/6/2023,820,Male,49,Electronics,4,50,200,36,Other,142.47,4824.5,9,27,24.75,9,3,3,216,FALSE,Responded,FALSE,both
821,2/14/2023,821,Male,49,Electronics,1,300,300,38,Female,153.19,5747.32,2,70,41.72,4,1,5,195,TRUE,Responded,FALSE,both
822,5/23/2023,822,Female,52,Beauty,3,50,150,48,Female,194.05,6147.64,16,78,407.77,1,0,2,215,TRUE,Unsubscribed,FALSE,both
823,8/19/2023,823,Female,56,Electronics,2,50,100,46,Other,94.6,9692.55,7,10,372.39,9,4,1,317,TRUE,Responded,FALSE,both
824,5/5/2023,824,Male,63,Clothing,4,30,120,26,Female,83.97,1701.24,7,22,336.32,0,2,5,147,FALSE,Responded,FALSE,both
825,8/26/2023,825,Female,46,Beauty,1,25,25,36,Female,27.9,2796.72,13,3,457.44,1,3,3,209,FALSE,Responded,FALSE,both
826,10/19/2023,826,Female,46,Clothing,1,300,300,43,Female,53.16,7124.95,19,33,133.67,0,1,1,120,FALSE,Ignored,TRUE,both
827,11/9/2023,827,Male,61,Beauty,3,300,900,42,Other,62.69,2474.59,19,69,18.85,0,0,4,49,FALSE,Ignored,TRUE,both
828,12/9/2023,828,Female,33,Electronics,4,300,1200,57,Other,53.03,8725.84,18,41,458.2,5,1,1,323,TRUE,Ignored,FALSE,both
829,7/14/2023,829,Male,61,Beauty,3,30,90,60,Male,155.86,3530.69,6,7,493.42,9,4,3,329,FALSE,Ignored,TRUE,both
830,6/22/2023,830,Female,64,Clothing,3,50,150,46,Female,116.46,1890.31,15,66,91.9,4,3,2,214,TRUE,Unsubscribed,TRUE,both
831,1/15/2023,831,Male,27,Electronics,4,25,100,42,Other,140.17,571.45,3,54,334.31,5,4,5,100,TRUE,Ignored,TRUE,both
832,9/11/2023,832,Male,47,Beauty,4,500,2000,36,Female,167.68,5996.39,2,53,59.61,2,0,4,298,TRUE,Ignored,TRUE,both
833,6/16/2023,833,Male,42,Beauty,4,50,200,21,Other,61.54,8270.29,7,63,37.1,0,2,1,80,FALSE,Unsubscribed,FALSE,both
834,4/4/2023,834,Female,56,Beauty,2,30,60,62,Other,78.67,2810.55,19,64,187.7,6,3,2,180,TRUE,Unsubscribed,TRUE,both
835,9/7/2023,835,Male,37,Clothing,4,50,200,37,Other,147.5,9183.64,10,77,59.29,4,0,2,117,FALSE,Unsubscribed,FALSE,both
836,4/19/2023,836,Female,22,Clothing,1,50,50,63,Male,90.7,7601.57,6,59,64.48,4,1,5,87,TRUE,Responded,FALSE,both
837,7/1/2023,837,Male,18,Beauty,3,30,90,18,Female,25.27,706.88,18,46,252.05,2,1,1,346,FALSE,Unsubscribed,TRUE,both
838,5/13/2023,838,Male,47,Electronics,2,300,600,28,Other,98.29,5769.07,5,87,269.64,8,2,1,328,FALSE,Responded,TRUE,both
839,6/24/2023,839,Female,20,Electronics,4,300,1200,21,Female,183.49,5717.67,2,77,202.92,9,2,5,217,TRUE,Unsubscribed,FALSE,both
840,5/24/2023,840,Male,62,Clothing,2,25,50,24,Other,93.62,2103.49,5,17,335.88,6,3,2,300,TRUE,Ignored,TRUE,both
841,11/2/2023,841,Male,31,Electronics,4,25,100,45,Female,79.8,3411.99,8,68,493.48,7,0,1,16,FALSE,Unsubscribed,FALSE,both
842,12/26/2023,842,Female,47,Clothing,2,300,600,53,Female,198.11,4636.96,5,87,422.51,7,0,4,240,FALSE,Unsubscribed,TRUE,both
843,5/22/2023,843,Male,21,Beauty,3,500,1500,24,Other,135.99,575.97,16,25,384.44,6,2,3,332,TRUE,Unsubscribed,FALSE,both
844,10/12/2023,844,Male,35,Clothing,3,50,150,37,Female,85.88,1582.79,3,6,213.99,6,4,1,24,TRUE,Responded,FALSE,both
845,1/6/2023,845,Male,54,Clothing,1,500,500,52,Male,38.36,1723.64,13,85,171.63,0,2,4,171,TRUE,Ignored,FALSE,both
846,9/22/2023,846,Male,42,Beauty,1,50,50,68,Male,161.81,3854.43,6,11,289.94,7,2,2,90,TRUE,Unsubscribed,TRUE,both
847,4/8/2023,847,Female,18,Electronics,4,300,1200,68,Female,147.45,7498.84,4,61,161.04,5,1,5,97,TRUE,Responded,TRUE,both
848,2/13/2023,848,Female,63,Clothing,3,25,75,56,Female,185.94,8329.91,10,90,93.27,8,2,4,232,TRUE,Ignored,FALSE,both
849,5/4/2023,849,Male,32,Clothing,2,25,50,38,Other,59.11,1712.21,18,27,435.43,9,4,4,147,FALSE,Unsubscribed,TRUE,both
850,7/28/2023,850,Female,26,Beauty,2,500,1000,61,Other,40.69,7543.87,18,26,69.15,9,1,1,306,TRUE,Unsubscribed,FALSE,both
851,9/8/2023,851,Male,32,Electronics,2,25,50,18,Female,150.33,6740.03,12,95,492.33,8,1,5,301,TRUE,Responded,TRUE,both
852,10/12/2023,852,Female,41,Clothing,1,300,300,54,Female,56.61,8917.81,3,26,137.1,0,4,5,204,FALSE,Responded,TRUE,both
853,5/4/2023,853,Male,21,Beauty,2,500,1000,63,Female,51.7,9691.03,12,70,371.25,8,4,4,44,TRUE,Unsubscribed,TRUE,both
854,12/20/2023,854,Male,29,Clothing,1,50,50,59,Female,77.57,1332.16,12,28,39.94,7,1,4,291,TRUE,Ignored,FALSE,both
855,9/1/2023,855,Male,54,Beauty,1,25,25,20,Male,167.03,898.67,2,65,403.54,4,1,2,28,TRUE,Responded,FALSE,both
856,11/27/2023,856,Male,54,Electronics,4,30,120,51,Female,117.12,8017.33,18,34,262.73,0,1,1,329,FALSE,Ignored,FALSE,both
857,12/31/2023,857,Male,60,Electronics,2,25,50,30,Other,28.25,1705.49,2,3,484.09,0,4,5,265,FALSE,Responded,TRUE,both
858,9/9/2023,858,Male,23,Electronics,2,50,100,33,Male,103.5,2026.29,2,74,251.24,7,0,3,336,FALSE,Unsubscribed,TRUE,both
859,8/18/2023,859,Female,56,Electronics,3,500,1500,51,Female,143.12,8832.16,8,79,391.06,5,3,4,78,TRUE,Unsubscribed,FALSE,both
860,1/9/2023,860,Male,63,Clothing,4,50,200,41,Other,116.91,9395.75,1,62,123.93,0,3,3,55,TRUE,Unsubscribed,TRUE,both
861,2/17/2023,861,Female,41,Clothing,3,30,90,30,Male,123.04,3252.87,13,40,180.63,7,2,4,302,FALSE,Responded,TRUE,both
862,5/31/2023,862,Male,28,Electronics,4,300,1200,23,Female,60.46,8437.46,18,24,396.44,2,4,5,53,FALSE,Ignored,TRUE,both
863,4/24/2023,863,Female,30,Electronics,2,25,50,56,Female,172.59,8602.68,8,53,437.66,2,1,1,126,TRUE,Ignored,FALSE,both
864,7/27/2023,864,Female,51,Electronics,1,500,500,19,Female,121.05,6093.37,13,70,62.14,0,0,3,233,TRUE,Responded,FALSE,both
865,12/21/2023,865,Female,42,Clothing,1,300,300,28,Female,148.38,5704.28,7,35,348.69,6,2,2,187,TRUE,Responded,TRUE,both
866,5/5/2023,866,Male,24,Electronics,1,50,50,24,Male,196.74,5800.8,3,96,490.41,6,2,5,212,FALSE,Ignored,TRUE,both
867,6/6/2023,867,Male,21,Electronics,1,500,500,24,Other,97.08,3082.76,10,3,473.96,7,1,3,121,FALSE,Responded,FALSE,both
868,12/6/2023,868,Female,25,Electronics,1,300,300,56,Female,178.59,6226.78,19,79,188.52,2,4,4,255,FALSE,Responded,TRUE,both
869,10/25/2023,869,Male,37,Beauty,3,500,1500,56,Male,21.31,2511.44,13,28,156.42,1,3,1,305,TRUE,Responded,TRUE,both
870,7/8/2023,870,Female,46,Electronics,4,30,120,29,Male,26.01,1858.56,19,28,75.91,9,0,4,348,FALSE,Unsubscribed,TRUE,both
871,8/31/2023,871,Male,62,Beauty,2,30,60,68,Other,126.25,4188.21,8,65,493.85,5,1,1,22,FALSE,Responded,TRUE,both
872,10/11/2023,872,Female,63,Beauty,3,25,75,39,Male,76.06,7087.23,18,86,386.73,4,0,4,145,TRUE,Unsubscribed,FALSE,both
873,9/29/2023,873,Female,27,Electronics,4,25,100,68,Male,64.69,6252.13,15,18,316.64,3,4,3,167,FALSE,Unsubscribed,FALSE,both
874,6/26/2023,874,Male,60,Beauty,1,30,30,68,Other,70.03,9652.33,7,73,265.29,9,4,2,197,TRUE,Unsubscribed,TRUE,both
875,8/6/2023,875,Female,51,Electronics,4,500,2000,69,Male,77.31,6499.91,7,9,405.13,7,2,4,352,FALSE,Responded,TRUE,both
876,10/9/2023,876,Male,43,Clothing,4,30,120,20,Male,151.21,1499.01,3,46,329.31,5,1,3,280,FALSE,Responded,TRUE,both
877,6/19/2023,877,Female,58,Clothing,1,25,25,30,Other,122.46,1696.06,18,14,248.93,5,2,3,174,TRUE,Ignored,FALSE,both
878,6/30/2023,878,Female,20,Clothing,1,30,30,47,Male,162.03,1021.36,14,21,226.41,4,2,4,228,FALSE,Responded,TRUE,both
879,12/26/2023,879,Male,23,Clothing,1,30,30,27,Other,169.44,1992.62,17,22,195.51,4,0,2,18,FALSE,Responded,TRUE,both
880,8/21/2023,880,Male,22,Beauty,2,500,1000,69,Female,171.73,6019.71,9,88,485.23,3,1,1,109,TRUE,Unsubscribed,FALSE,both
881,5/19/2023,881,Male,22,Electronics,1,300,300,26,Female,94.64,8399.04,10,2,458.25,9,1,3,290,FALSE,Responded,TRUE,both
882,6/6/2023,882,Female,64,Electronics,2,25,50,23,Female,95.83,8949.29,8,39,173.6,5,4,3,25,TRUE,Responded,TRUE,both
883,5/9/2023,883,Male,40,Electronics,1,500,500,61,Female,186.73,4060.43,19,57,41.79,5,3,3,335,FALSE,Responded,TRUE,both
884,4/29/2023,884,Female,26,Clothing,2,30,60,19,Male,139.12,5629.97,2,76,86.21,9,1,3,229,TRUE,Ignored,TRUE,both
885,3/3/2023,885,Female,52,Clothing,4,30,120,61,Female,34.48,8111.08,12,25,302.13,3,2,4,158,FALSE,Unsubscribed,FALSE,both
886,4/9/2023,886,Male,37,Electronics,3,300,900,33,Other,117.59,3189.5,4,94,364.83,3,1,1,107,FALSE,Ignored,FALSE,both
887,6/11/2023,887,Male,59,Clothing,4,25,100,30,Other,84.08,5997.12,3,32,432.95,3,3,4,309,TRUE,Unsubscribed,TRUE,both
888,3/3/2023,888,Female,52,Electronics,4,25,100,65,Other,197.74,1823.42,1,22,455.76,6,0,2,286,FALSE,Responded,FALSE,both
889,10/2/2023,889,Female,35,Electronics,1,50,50,30,Other,22.46,4817.75,15,93,468.06,9,4,1,119,FALSE,Ignored,TRUE,both
890,12/20/2023,890,Male,34,Electronics,2,25,50,39,Female,130.19,1813.42,1,77,489.09,2,4,5,288,TRUE,Ignored,FALSE,both
891,4/5/2023,891,Male,41,Electronics,3,300,900,36,Other,150.25,4678.02,9,93,391.7,6,1,2,68,TRUE,Unsubscribed,TRUE,both
892,4/9/2023,892,Male,20,Electronics,1,50,50,43,Female,72,4028.51,5,66,369.27,7,0,4,119,FALSE,Responded,TRUE,both
893,4/21/2023,893,Male,49,Electronics,1,50,50,31,Other,195.26,4389.32,19,96,176.8,4,1,3,141,TRUE,Responded,FALSE,both
894,9/5/2023,894,Male,52,Electronics,1,30,30,48,Other,174.72,2512.75,6,55,465.16,6,4,4,228,FALSE,Unsubscribed,FALSE,both
895,5/22/2023,895,Female,55,Clothing,4,30,120,46,Female,184.82,1446.83,8,11,77.34,4,0,4,149,FALSE,Responded,TRUE,both
896,10/29/2023,896,Female,30,Electronics,2,25,50,62,Female,23.46,2829.09,3,93,276.98,8,1,4,39,TRUE,Responded,TRUE,both
897,9/26/2023,897,Female,64,Electronics,2,50,100,59,Male,122.58,2471.84,2,49,231.51,0,4,2,306,FALSE,Responded,FALSE,both
898,11/2/2023,898,Female,42,Clothing,3,30,90,39,Male,73.04,7369.53,14,22,446.24,8,1,5,301,FALSE,Ignored,TRUE,both
899,5/25/2023,899,Male,26,Clothing,2,300,600,24,Male,172.83,7198.05,11,76,324.79,8,2,3,285,FALSE,Responded,TRUE,both
900,2/21/2023,900,Male,21,Clothing,2,30,60,54,Other,133.91,5886.38,18,5,198.7,2,3,3,137,TRUE,Ignored,FALSE,both
901,4/10/2023,901,Male,31,Electronics,1,30,30,66,Other,117,1004.2,7,79,55.98,6,2,4,211,TRUE,Responded,FALSE,both
902,6/1/2023,902,Female,54,Beauty,1,50,50,58,Other,40.63,5705.99,1,54,151.46,3,0,4,139,FALSE,Ignored,FALSE,both
903,4/27/2023,903,Female,51,Beauty,4,50,200,44,Male,117.24,884.45,8,56,258.95,6,2,4,82,TRUE,Unsubscribed,TRUE,both
904,7/4/2023,904,Male,28,Clothing,1,500,500,48,Male,133.74,279.91,6,43,203.65,2,4,4,234,FALSE,Ignored,FALSE,both
905,4/2/2023,905,Male,58,Beauty,1,300,300,23,Male,192.06,3590.7,11,96,475.03,4,4,2,345,TRUE,Unsubscribed,TRUE,both
906,6/4/2023,906,Female,20,Clothing,1,50,50,33,Other,125.31,2481.39,10,44,302.68,2,1,2,58,FALSE,Responded,FALSE,both
907,1/8/2023,907,Female,45,Electronics,1,25,25,55,Female,194.13,5987.01,2,73,356.43,5,2,1,55,TRUE,Responded,TRUE,both
908,12/29/2023,908,Male,46,Beauty,4,300,1200,55,Male,193.09,9293.56,1,23,301.86,0,0,1,141,TRUE,Responded,TRUE,both
909,10/1/2023,909,Male,26,Electronics,1,300,300,67,Female,137.04,7226.54,4,40,208.5,5,3,2,206,FALSE,Ignored,TRUE,both
910,3/6/2023,910,Female,20,Beauty,3,50,150,49,Other,111.06,7696.87,9,41,40.06,4,2,4,3,FALSE,Unsubscribed,TRUE,both
911,5/21/2023,911,Male,42,Electronics,3,300,900,50,Male,103.88,9513.84,13,35,25.18,8,0,3,92,FALSE,Ignored,FALSE,both
912,1/24/2023,912,Male,51,Beauty,3,50,150,66,Other,180.27,6377.5,4,36,330.33,5,2,2,29,FALSE,Responded,TRUE,both
913,1/28/2023,913,Male,29,Electronics,3,30,90,34,Female,25.09,5819.54,3,53,350.47,9,2,2,277,FALSE,Unsubscribed,FALSE,both
914,10/11/2023,914,Female,59,Electronics,1,500,500,50,Other,40.49,6058.49,18,96,98.15,1,1,1,193,FALSE,Responded,TRUE,both
915,5/30/2023,915,Female,26,Beauty,3,30,90,28,Other,38.37,8671.47,2,60,320.45,7,4,5,41,TRUE,Unsubscribed,TRUE,both
916,12/24/2023,916,Female,32,Electronics,1,50,50,30,Male,156.25,3942.18,9,37,15.3,0,3,3,233,FALSE,Responded,FALSE,both
917,3/6/2023,917,Female,57,Electronics,4,50,200,47,Female,81.14,7973.83,7,50,227.84,6,3,3,235,FALSE,Ignored,TRUE,both
918,11/23/2023,918,Female,42,Electronics,3,30,90,18,Male,134.83,6557.34,2,19,146.76,2,2,5,22,TRUE,Responded,TRUE,both
919,9/9/2023,919,Female,22,Beauty,2,25,50,47,Other,128.68,3115.26,12,54,442.59,2,1,1,24,FALSE,Responded,TRUE,both
